organism_name	infraspecific_name	lineage	taxonomy_id	bco_id	schema_version	bioproject	biosample	strain	sra_run_id	genome_assembly_id	sample_name	instrument	isolate	collected_by	collection_date	geo_loc_name	isolation_source	lat_lon	culture_collection	host	host_age	host_description	host_disease	host_disease_outcome	host_disease_stage	host_health_state	host_sex	id_method
Influenza A virus	24-038320-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201419		SRR31960185	GCA_047941185.1	Viral sample from Influenza A virus	NextSeq 2000	24-038320-001		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-038444-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201455		SRR31960146	GCA_047941135.1	Viral sample from Influenza A virus	NextSeq 2000	24-038444-001		2024	USA	OROPHARYNGEAL SWAB			CHICKEN								
Influenza A virus	24-038320-004		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201422		SRR31960182	GCA_047941195.1	Viral sample from Influenza A virus	NextSeq 2000	24-038320-004		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-037808-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070116		SRR31885838	GCA_047941045.1	Viral sample from Influenza A virus	NextSeq 2000	24-037808-001		2024	USA	swab			CAT								
Influenza A virus	24-037556-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070099		SRR31885856	GCA_047940975.1	Viral sample from Influenza A virus	NextSeq 2000	24-037556-001		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	25-000003-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46259223		SRR32006821	GCA_047942325.1	Viral sample from Influenza A virus	NextSeq 2000	25-000003-001		2025	USA	OROPHARYNGEAL SWAB			CHICKEN								
Influenza A virus	24-038444-006		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201460		SRR31960140	GCA_047941555.1	Viral sample from Influenza A virus	NextSeq 2000	24-038444-006		2024	USA	OROPHARYNGEAL SWAB			CHICKEN								
Influenza A virus	24-037415-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070085		SRR31885872	GCA_047940855.1	Viral sample from Influenza A virus	NextSeq 2000	24-037415-001		2024	USA	brain			CAT								
Influenza A virus	24-038444-010		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201464		SRR31960136	GCA_047941595.1	Viral sample from Influenza A virus	NextSeq 2000	24-038444-010		2024	USA	OROPHARYNGEAL SWAB			CHICKEN								
Influenza A virus	24-029185-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44366285		SRR31062726	GCA_047504265.1	Viral sample from Influenza A virus	NextSeq 2000	24-029185-001		2024	USA	milk			CATTLE								
Influenza A virus	24-033857-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164117		SRR31605363	GCA_047504045.1	Viral sample from Influenza A virus	NextSeq 2000	24-033857-002		2024	USA	milk			Cattle								
Influenza A virus	24-034264-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164284		SRR31605296	GCA_047504505.1	Viral sample from Influenza A virus	NextSeq 2000	24-034264-001		2024	USA	milk			Cattle								
Influenza A virus	25-000137-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46259248		SRR32006793	GCA_047942405.1	Viral sample from Influenza A virus	NextSeq 2000	25-000137-001		2025	USA	OROPHARYNGEAL SWAB			CHICKEN								
Influenza A virus	24-032675-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45128680		SRR31597294	GCA_047503995.1	Viral sample from Influenza A virus	NextSeq 2000	24-032675-001	N/A	2024	USA	milk			Cattle								
Influenza A virus	24-034653-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164302		SRR31605212	GCA_047504095.1	Viral sample from Influenza A virus	NextSeq 2000	24-034653-001		2024	USA	milk			Cattle								
Influenza A virus	24-032620-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45128635		SRR31597030	GCA_047504355.1	Viral sample from Influenza A virus	NextSeq 2000	24-032620-001	N/A	2024	USA	milk	N/A		Cattle			N/A					
Influenza A virus	24-038655-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46259216		SRR32006828	GCA_047941655.1	Viral sample from Influenza A virus	NextSeq 2000	24-038655-001		2024	USA	OROPHARYNGEAL SWAB			CHICKEN								
Influenza A virus	24-027807-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44102793	H5N1	SRR30932733	GCA_047521325.1	Viral sample from Influenza A virus	NextSeq 2000	24-027807-002		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-037985-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070136		SRR31885816	GCA_047940995.1	Viral sample from Influenza A virus	NextSeq 2000	24-037985-002		2024	USA	TISSUE			CAT								
Influenza A virus	24-038180-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201399		SRR31960198	GCA_047941035.1	Viral sample from Influenza A virus	NextSeq 2000	24-038180-001		2024	USA	nasal swab			SERVAL								
Influenza A virus	25-000136-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46259247		SRR32006794	GCA_047942375.1	Viral sample from Influenza A virus	NextSeq 2000	25-000136-003		2025	USA	OROPHARYNGEAL SWAB			CHICKEN								
Influenza A virus	25-000135-004		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46259246		SRR32006795	GCA_047942025.1	Viral sample from Influenza A virus	NextSeq 2000	25-000135-004		2025	USA	OROPHARYNGEAL SWAB			CHICKEN								
Influenza A virus	24-038321-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201424		SRR31960180	GCA_047941215.1	Viral sample from Influenza A virus	NextSeq 2000	24-038321-003		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	25-000045-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46259233		SRR32006810	GCA_047942005.1	Viral sample from Influenza A virus	NextSeq 2000	25-000045-001		2025	USA	OROPHARYNGEAL SWAB			CHICKEN								
Influenza A virus	24-034947-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46133333		SRR31914607	GCA_047504535.1	Viral sample from Influenza A virus	NextSeq 2000	24-034947-002		2024	USA	milk			CATTLE								
Influenza A virus	24-032024-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44728172		SRR31347744	GCA_047503975.1	Viral sample from Influenza A virus	NextSeq 2000	24-032024-001		2024	USA	milk			CATTLE								
Influenza A virus	24-007234-034		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106800		SRR28834956	GCA_046509105.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-007234-034		2024	USA	N/A			GOAT								
Influenza A virus	24-037410-006		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070078		SRR31885886	GCA_047521275.1	Viral sample from Influenza A virus	NextSeq 2000	24-037410-006		2024	USA	lung			BOBCAT								
Influenza A virus	25-000046-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46259236		SRR32006806	GCA_047942085.1	Viral sample from Influenza A virus	NextSeq 2000	25-000046-003		2025	USA	OROPHARYNGEAL SWAB			CHICKEN								
Influenza A virus	24-038266-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201471		SRR31960128	GCA_047941355.1	Viral sample from Influenza A virus	NextSeq 2000	24-038266-002		2024	USA	swab			FOX								
Influenza A virus	24-038428-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201454		SRR31960147	GCA_047940945.1	Viral sample from Influenza A virus	NextSeq 2000	24-038428-003		2024	USA	OROPHARYNGEAL SWAB			CHICKEN								
Influenza A virus	24-037415-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070087		SRR31885870	GCA_047940875.1	Viral sample from Influenza A virus	NextSeq 2000	24-037415-003		2024	USA	OROPHARYNGEAL SWAB			CAT								
Influenza A virus	24-031321-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44611650		SRR31254344	GCA_047521355.1	Viral sample from Influenza A virus	NextSeq 2000	24-031321-001		2024	USA	milk			Cattle								
Influenza A virus	24-037986-006		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070140		SRR31885811	GCA_047941165.1	Viral sample from Influenza A virus	NextSeq 2000	24-037986-006		2024	USA	nasal swab			CAT								
Influenza A virus	25-000137-004		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46259249		SRR32006792	GCA_047942045.1	Viral sample from Influenza A virus	NextSeq 2000	25-000137-004		2025	USA	OROPHARYNGEAL SWAB			CHICKEN								
Influenza A virus	24-032620-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45128636		SRR31597029	GCA_047504005.1	Viral sample from Influenza A virus	NextSeq 2000	24-032620-002	N/A	2024	USA	milk	N/A		Cattle			N/A					
Influenza A virus	24-029900-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44366303		SRR31062736	GCA_047504275.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-029900-001		2024	USA	milk			CATTLE								
Influenza A virus	24-034229-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164253		SRR31605330	GCA_047504475.1	Viral sample from Influenza A virus	NextSeq 2000	24-034229-003		2024	USA	milk			Cattle								
Influenza A virus	24-038444-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201456		SRR31960145	GCA_047941525.1	Viral sample from Influenza A virus	NextSeq 2000	24-038444-002		2024	USA	OROPHARYNGEAL SWAB			CHICKEN								
Influenza A virus	24-034968-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46133334		SRR31914596	GCA_047504115.1	Viral sample from Influenza A virus	NextSeq 2000	24-034968-001		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-038284-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201407		SRR31960110	GCA_047940915.1	Viral sample from Influenza A virus	NextSeq 2000	24-038284-001		2024	USA	OROPHARYNGEAL SWAB			CHICKEN								
Influenza A virus	24-034244-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164269		SRR31605313	GCA_047504495.1	Viral sample from Influenza A virus	NextSeq 2000	24-034244-001		2024	USA	milk			Cattle								
Influenza A virus	24-038268-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201473		SRR31960126	GCA_047941255.1	Viral sample from Influenza A virus	NextSeq 2000	24-038268-001		2024	USA	brain			TIGER								
Influenza A virus	25-000046-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46259235		SRR32006807	GCA_047942445.1	Viral sample from Influenza A virus	NextSeq 2000	25-000046-002		2025	USA	OROPHARYNGEAL SWAB			CHICKEN								
Influenza A virus	24-038334-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201433		SRR31960170	GCA_047941235.1	Viral sample from Influenza A virus	NextSeq 2000	24-038334-002		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-031145-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44611618		SRR31254347	GCA_047504295.1	Viral sample from Influenza A virus	NextSeq 2000	24-031145-001		2024	USA	milk			Cattle								
Influenza A virus	24-028986-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44492993		SRR31168528	GCA_047503945.1	Viral sample from Influenza A virus	NextSeq 2000	24-028986-002		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-038321-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201423		SRR31960181	GCA_047940825.1	Viral sample from Influenza A virus	NextSeq 2000	24-038321-002		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-037985-008		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070138		SRR31885813	GCA_047941015.1	Viral sample from Influenza A virus	NextSeq 2000	24-037985-008		2024	USA	nasal swab			CAT								
Influenza A virus	24-038444-005		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201459		SRR31960141	GCA_047941175.1	Viral sample from Influenza A virus	NextSeq 2000	24-038444-005		2024	USA	OROPHARYNGEAL SWAB			CHICKEN								
Influenza A virus	24-034264-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164285		SRR31605231	GCA_047504085.1	Viral sample from Influenza A virus	NextSeq 2000	24-034264-002		2024	USA	milk			Cattle								
Influenza A virus	24-037410-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070076		SRR31885889	GCA_047521265.1	Viral sample from Influenza A virus	NextSeq 2000	24-037410-003		2024	USA	nasal swab			SERVAL								
Influenza A virus	24-038428-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201453		SRR31960148	GCA_047941315.1	Viral sample from Influenza A virus	NextSeq 2000	24-038428-002		2024	USA	OROPHARYNGEAL SWAB			CHICKEN								
Influenza A virus	24-038444-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201457		SRR31960144	GCA_047941155.1	Viral sample from Influenza A virus	NextSeq 2000	24-038444-003		2024	USA	OROPHARYNGEAL SWAB			CHICKEN								
Influenza A virus	24-037410-013		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070084		SRR31885873	GCA_047521295.1	Viral sample from Influenza A virus	NextSeq 2000	24-037410-013		2024	USA	lung			BOBCAT								
Influenza A virus	24-038267-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201472		SRR31960127	GCA_047940985.1	Viral sample from Influenza A virus	NextSeq 2000	24-038267-001		2024	USA	brain			LION								
Influenza A virus	24-034947-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46133332		SRR31914618	GCA_047504105.1	Viral sample from Influenza A virus	NextSeq 2000	24-034947-001		2024	USA	milk			CATTLE								
Influenza A virus	24-038444-004		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201458		SRR31960142	GCA_047941535.1	Viral sample from Influenza A virus	NextSeq 2000	24-038444-004		2024	USA	OROPHARYNGEAL SWAB			CHICKEN								
Influenza A virus	24-032024-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44728173		SRR31347743	GCA_047504315.1	Viral sample from Influenza A virus	NextSeq 2000	24-032024-002		2024	USA	milk			CATTLE								
Influenza A virus	24-033857-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164118		SRR31605253	GCA_047504465.1	Viral sample from Influenza A virus	NextSeq 2000	24-033857-003		2024	USA	milk			Cattle								
Influenza A virus	24-033000-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45128702		SRR31597114	GCA_047504025.1	Viral sample from Influenza A virus	NextSeq 2000	24-033000-001	N/A	2024	USA	milk			Cattle								
Influenza A virus	24-033857-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164116		SRR31605362	GCA_047504445.1	Viral sample from Influenza A virus	NextSeq 2000	24-033857-001		2024	USA	milk			Cattle								
Influenza A virus	24-037410-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070074		SRR31885891	GCA_047521255.1	Viral sample from Influenza A virus	NextSeq 2000	24-037410-001		2024	USA	nasal swab			LYNX								
Influenza A virus	25-000135-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46259245		SRR32006796	GCA_047942385.1	Viral sample from Influenza A virus	NextSeq 2000	25-000135-002		2025	USA	OROPHARYNGEAL SWAB			CHICKEN								
Influenza A virus	24-033000-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45128704		SRR31597112	GCA_047504035.1	Viral sample from Influenza A virus	NextSeq 2000	24-033000-003	N/A	2024	USA	milk			Cattle								
Influenza A virus	24-032632-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45128656		SRR31596943	GCA_047504405.1	Viral sample from Influenza A virus	NextSeq 2000	24-032632-002	N/A	2024	USA	milk			Cattle								
Influenza A virus	24-034230-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164254		SRR31605329	GCA_047504065.1	Viral sample from Influenza A virus	NextSeq 2000	24-034230-001		2024	USA	milk			Cattle								
Influenza A virus	24-037410-008		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070080		SRR31885884	GCA_047521285.1	Viral sample from Influenza A virus	NextSeq 2000	24-037410-008		2024	USA	lung			MOUNTAIN LION								
Influenza A virus	24-031932-007		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44728115		SRR31347775	GCA_047522145.1	Viral sample from Influenza A virus	NextSeq 2000	24-031932-007		2024	USA	milk			CATTLE								
Influenza A virus	24-034223-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164246		SRR31605338	GCA_047521925.1	Viral sample from Influenza A virus	NextSeq 2000	24-034223-002		2024	USA	milk			Cattle								
Influenza A virus	24-032424-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45128618		SRR31596953	GCA_047521825.1	Viral sample from Influenza A virus	NextSeq 2000	24-032424-002	N/A	2024	USA	Milk, Bulk Tank	N/A		Cattle			N/A					
Influenza A virus	24-027807-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44102792	H5N1	SRR30932734	GCA_047521715.1	Viral sample from Influenza A virus	NextSeq 2000	24-027807-001		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-034826-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164330		SRR31605180	GCA_047522055.1	Viral sample from Influenza A virus	NextSeq 2000	24-034826-002		2024	USA	milk			Cattle								
Influenza A virus	24-032998-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45128743		SRR31597120	GCA_047521605.1	Viral sample from Influenza A virus	NextSeq 2000	24-032998-001	N/A	2024	USA	milk			Cattle								
Influenza A virus	24-037523-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070095		SRR31885861	GCA_047522665.1	Viral sample from Influenza A virus	NextSeq 2000	24-037523-001		2024	USA	OROPHARYNGEAL SWAB			TURKEY								
Influenza A virus	24-032013-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44728123		SRR31347766	GCA_047521975.1	Viral sample from Influenza A virus	NextSeq 2000	24-032013-003		2024	USA	milk			CATTLE								
Influenza A virus	24-027807-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44102794	H5N1	SRR30932732	GCA_047521735.1	Viral sample from Influenza A virus	NextSeq 2000	24-027807-003		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-032013-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44728121		SRR31347768	GCA_047521955.1	Viral sample from Influenza A virus	NextSeq 2000	24-032013-001		2024	USA	milk			CATTLE								
Influenza A virus	24-033506-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164052		SRR31605280	GCA_047522345.1	Viral sample from Influenza A virus	NextSeq 2000	24-033506-003		2024	USA	milk			Cattle								
Influenza A virus	24-037427-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070090		SRR31885866	GCA_047522625.1	Viral sample from Influenza A virus	NextSeq 2000	24-037427-002		2024	USA	OROPHARYNGEAL SWAB			CHICKEN								
Influenza A virus	24-035847-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46369268		SRR32125690	GCA_047522105.1	Viral sample from Influenza A virus	NextSeq 2000	24-035847-001		2024	USA	milk			CATTLE								
Influenza A virus	24-037410-007		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070079		SRR31885885	GCA_047521635.1	Viral sample from Influenza A virus	NextSeq 2000	24-037410-007		2024	USA	lung			MOUNTAIN LION								
Influenza A virus	24-032026-004		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44728134		SRR31347754	GCA_047521505.1	Viral sample from Influenza A virus	NextSeq 2000	24-032026-004		2024	USA	milk			CATTLE								
Influenza A virus	24-034223-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164247		SRR31605337	GCA_047522565.1	Viral sample from Influenza A virus	NextSeq 2000	24-034223-003		2024	USA	milk			Cattle								
Influenza A virus	24-032022-005		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44728127		SRR31347762	GCA_047522015.1	Viral sample from Influenza A virus	NextSeq 2000	24-032022-005		2024	USA	milk			CATTLE								
Influenza A virus	24-033496-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164040		SRR31605294	GCA_047521685.1	Viral sample from Influenza A virus	NextSeq 2000	24-033496-003		2024	USA	milk			Cattle								
Influenza A virus	24-032022-007		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44728129		SRR31347760	GCA_047522025.1	Viral sample from Influenza A virus	NextSeq 2000	24-032022-007		2024	USA	milk			CATTLE								
Influenza A virus	24-037045-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070055		SRR31885836	GCA_047522535.1	Viral sample from Influenza A virus	NextSeq 2000	24-037045-003		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-033217-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164004		SRR31605041	GCA_047521555.1	Viral sample from Influenza A virus	NextSeq 2000	24-033217-003		2024	USA	milk			Cattle								
Influenza A virus	24-033002-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45128709		SRR31597107	GCA_047521625.1	Viral sample from Influenza A virus	NextSeq 2000	24-033002-001	N/A	2024	USA	milk			Cattle								
Influenza A virus	24-032424-012		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45128625		SRR31597041	GCA_047522515.1	Viral sample from Influenza A virus	NextSeq 2000	24-032424-012	N/A	2024	USA	Milk, Bulk Tank	N/A		Cattle			N/A					
Influenza A virus	24-034002-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164173		SRR31605130	GCA_047521985.1	Viral sample from Influenza A virus	NextSeq 2000	24-034002-001		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-032424-009		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45128622		SRR31596948	GCA_047521845.1	Viral sample from Influenza A virus	NextSeq 2000	24-032424-009	N/A	2024	USA	Milk, Bulk Tank	N/A		Cattle			N/A					
Influenza A virus	24-033506-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164051		SRR31605281	GCA_047521705.1	Viral sample from Influenza A virus	NextSeq 2000	24-033506-002		2024	USA	milk			Cattle								
Influenza A virus	24-038123-004		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070146		SRR31885876	GCA_047523075.1	Viral sample from Influenza A virus	NextSeq 2000	24-038123-004		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-033520-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164057		SRR31605061	GCA_047521775.1	Viral sample from Influenza A virus	NextSeq 2000	24-033520-001		2024	USA	milk			Cattle								
Influenza A virus	24-037410-004		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070077		SRR31885888	GCA_047521615.1	Viral sample from Influenza A virus	NextSeq 2000	24-037410-004		2024	USA	nasal swab			GEOFFROY'S CAT								
Influenza A virus	24-033855-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164112		SRR31605262	GCA_047521905.1	Viral sample from Influenza A virus	NextSeq 2000	24-033855-003		2024	USA	milk			Cattle								
Influenza A virus	24-033530-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164074		SRR31605277	GCA_047521725.1	Viral sample from Influenza A virus	NextSeq 2000	24-033530-001		2024	USA	milk			Cattle								
Influenza A virus	24-033520-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164059		SRR31605272	GCA_047521795.1	Viral sample from Influenza A virus	NextSeq 2000	24-033520-003		2024	USA	milk			Cattle								
Influenza A virus	24-037821-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070120		SRR31885833	GCA_047521885.1	Viral sample from Influenza A virus	NextSeq 2000	24-037821-002		2024	USA	milk			CATTLE								
Influenza A virus	24-032046-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44728152		SRR31347677	GCA_047521515.1	Viral sample from Influenza A virus	NextSeq 2000	24-032046-002		2024	USA	milk			CATTLE								
Influenza A virus	24-034260-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164282		SRR31605298	GCA_047521965.1	Viral sample from Influenza A virus	NextSeq 2000	24-034260-002		2024	USA	milk			Cattle								
Influenza A virus	24-033520-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164058		SRR31605273	GCA_047522425.1	Viral sample from Influenza A virus	NextSeq 2000	24-033520-002		2024	USA	milk			Cattle								
Influenza A virus	24-031620-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44728048		SRR31347641	GCA_047521405.1	Viral sample from Influenza A virus	NextSeq 2000	24-031620-001		2024	USA	milk			CATTLE								
Influenza A virus	24-037410-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070075		SRR31885890	GCA_047521585.1	Viral sample from Influenza A virus	NextSeq 2000	24-037410-002		2024	USA	nasal swab			SERVAL								
Influenza A virus	24-032022-008		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44728130		SRR31347759	GCA_047521485.1	Viral sample from Influenza A virus	NextSeq 2000	24-032022-008		2024	USA	milk			CATTLE								
Influenza A virus	24-032022-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44728124		SRR31347765	GCA_047521455.1	Viral sample from Influenza A virus	NextSeq 2000	24-032022-001		2024	USA	milk			CATTLE								
Influenza A virus	24-032202-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44728193		SRR31347720	GCA_047522115.1	Viral sample from Influenza A virus	NextSeq 2000	24-032202-001		2024	USA	milk			CATTLE								
Influenza A virus	24-031294-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44611636		SRR31254295	GCA_047521375.1	Viral sample from Influenza A virus	NextSeq 2000	24-031294-001		2024	USA	milk			Cattle								
Influenza A virus	24-033505-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164048		SRR31605285	GCA_047522385.1	Viral sample from Influenza A virus	NextSeq 2000	24-033505-001		2024	USA	milk			Cattle								
Influenza A virus	24-034026-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164212		SRR31605039	GCA_047522035.1	Viral sample from Influenza A virus	NextSeq 2000	24-034026-001		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-034024-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164210		SRR31605042	GCA_047522655.1	Viral sample from Influenza A virus	NextSeq 2000	24-034024-001		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-037506-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070094		SRR31885862	GCA_047522645.1	Viral sample from Influenza A virus	NextSeq 2000	24-037506-001		2024	USA	brain			CAT								
Influenza A virus	24-031331-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44611655		SRR31254338	GCA_047521365.1	Viral sample from Influenza A virus	NextSeq 2000	24-031331-001		2024	USA	milk			Cattle								
Influenza A virus	24-032621-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45128637		SRR31597028	GCA_047522185.1	Viral sample from Influenza A virus	NextSeq 2000	24-032621-002	N/A	2024	USA	milk	N/A		Cattle			N/A					
Influenza A virus	24-034260-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164281		SRR31605299	GCA_047522595.1	Viral sample from Influenza A virus	NextSeq 2000	24-034260-001		2024	USA	milk			Cattle								
Influenza A virus	24-032425-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45128626		SRR31597040	GCA_047521745.1	Viral sample from Influenza A virus	NextSeq 2000	24-032425-001	N/A	2024	USA	milk	N/A		Cattle			N/A					
